SKU,Categoria,Fabricante,Num_Ofertas,Melhor_Preco,Pior_Preco,Preco_Medio,Variacao_%,Distribuidores
ODEXODEXINVDEYE5000W,componentes,unknown,3,4805.75,6006.99,5445.91,25.00,"YSH Internal:R$4805.75; Estimated:R$5525.00; YSH B2C:R$6006.99"
GOODWEGW10KMS3020AAFCIIMAGE,componentes,GOODWE,3,8453.90,10566.99,9490.30,25.00,"YSH Internal:R$8453.90; Estimated:R$9450.00; YSH B2C:R$10566.99"
NEOSOLARINVERTERS21633,componentes,unknown,3,2059.29,2573.99,2377.76,24.99,"YSH Internal:R$2059.29; Estimated:R$2500.00; YSH B2C:R$2573.99"
NEOSOLARKITS25129,kits,unknown,3,2032.90,2540.99,2357.96,24.99,"YSH Internal:R$2032.90; Estimated:R$2500.00; YSH B2C:R$2540.99"
NEOSOLARINVERTERS20249,componentes,unknown,3,2063.31,2578.99,2380.77,24.99,"YSH Internal:R$2063.31; Estimated:R$2500.00; YSH B2C:R$2578.99"
IMAGEPRODUCT600314,componentes,unknown,3,2400.93,3000.99,2633.97,24.99,"YSH Internal:R$2400.93; Estimated:R$2500.00; YSH B2C:R$3000.99"
IMAGEPRODUCT600268,componentes,unknown,3,2497.11,3120.99,2706.03,24.98,"YSH Internal:R$2497.11; Estimated:R$2500.00; YSH B2C:R$3120.99"
222133,componentes,unknown,3,2062.68,2577.99,2380.22,24.98,"YSH Internal:R$2062.68; Estimated:R$2500.00; YSH B2C:R$2577.99"
NEOSOLARCONTROLLERS23071,componentes,unknown,3,1048.14,1309.99,1186.04,24.98,"YSH Internal:R$1048.14; Estimated:R$1200.00; YSH B2C:R$1309.99"
IIN00021,componentes,unknown,3,974.53,1217.99,1130.84,24.98,"YSH Internal:R$974.53; Estimated:R$1200.00; YSH B2C:R$1217.99"
NEOSOLARCHARGERS20868,componentes,unknown,3,1024.94,1280.99,1168.64,24.98,"YSH Internal:R$1024.94; Estimated:R$1200.00; YSH B2C:R$1280.99"
SKU12033612033617544835341752786,componentes,unknown,3,687.30,858.99,798.76,24.98,"YSH Internal:R$687.30; Estimated:R$850.00; YSH B2C:R$858.99"
NEOSOLARCHARGERS26902,componentes,unknown,3,1066.71,1332.99,1199.90,24.96,"YSH Internal:R$1066.71; Estimated:R$1200.00; YSH B2C:R$1332.99"
IMAGEPRODUCT052118,componentes,unknown,3,156.91,195.99,177.63,24.91,"YSH Internal:R$156.91; Estimated:R$180.00; YSH B2C:R$195.99"
NEOSOLARCABLES20077,componentes,unknown,3,151.31,188.99,173.43,24.90,"YSH Internal:R$151.31; Estimated:R$180.00; YSH B2C:R$188.99"
